scPagwas.TRS.Score,scPagwas.gPAS.score,Random_Correct_BG_p,Random_Correct_BG_adjp,Random_Correct_BG_z
-0.18316641,10408.688511948296,1.0,1.0,-10.0
-0.1712251,-67823.4441812569,1.0,1.0,-10.0
-0.15370932,576.2760162597024,1.0,1.0,-10.0
-0.09921347,-130257.23450205754,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.3661093,-166052.52916266248,1.0,1.0,-10.0
-0.19489987,0.8519489602403238,1.0,1.0,-10.0
-0.3005751,-298.9673753444827,1.0,1.0,-10.0
-0.16609725,-309919.67190072243,1.0,1.0,-10.0
-0.27546543,-108770.38179596323,1.0,1.0,-10.0
-0.19561902,10566.768852767776,1.0,1.0,-10.0
-0.24257243,-51366.078026959054,1.0,1.0,-10.0
-0.117671356,-25129.455794028167,0.6396887841792595,0.9973537867459662,-0.3576270510368766
-0.13373663,-4496.730090738181,1.0,1.0,-10.0
-0.15327741,-103822.31189943958,1.0,1.0,-10.0
-0.24357438,480667.4699235626,1.0,1.0,-10.0
-0.20968525,-20001.15670562419,1.0,1.0,-10.0
-0.16618693,-268851.70898593275,1.0,1.0,-10.0
-0.16268705,59102.07513261436,1.0,1.0,-10.0
-0.17561567,421374.73898465186,1.0,1.0,-10.0
-0.29930645,-17383.512626010837,1.0,1.0,-10.0
-0.15143313,146184.5487661757,1.0,1.0,-10.0
-0.18333824,-3977.6546248970853,1.0,1.0,-10.0
-0.16199851,-50382.39419569256,1.0,1.0,-10.0
-0.13796276,-67473.31656459415,1.0,1.0,-10.0
-0.20880054,116381.51759415262,1.0,1.0,-10.0
-0.1523575,373.069045273984,1.0,1.0,-10.0
-0.32052684,15.54171331336011,1.0,1.0,-10.0
-0.15057603,2984.402046063458,1.0,1.0,-10.0
-0.36211503,369043.3538306303,1.0,1.0,-10.0
-0.29803815,-751559.6890142943,1.0,1.0,-10.0
-0.07251904,-922.0239711262469,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.14974162,225.78174370002066,1.0,1.0,-10.0
-0.16529533,-633535.7269118263,1.0,1.0,-10.0
-0.13217464,51038.77340147335,0.9939799694127895,1.0,-2.5109679965545366
-0.21332398,47799.60622285781,1.0,1.0,-10.0
-0.21434739,-1273.0266212199663,1.0,1.0,-10.0
-0.1997581,211760.07858295055,1.0,1.0,-10.0
-0.19278622,264510.8410911481,1.0,1.0,-10.0
-0.15861177,240943.3806156784,1.0,1.0,-10.0
-0.17319918,-8864.907276934677,1.0,1.0,-10.0
-0.06588829,-4316.574590855078,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.1852711,-284684.36887093994,1.0,1.0,-10.0
-0.15668558,923490.1142701162,1.0,1.0,-10.0
-0.15477358,-8568.85628984268,1.0,1.0,-10.0
-0.15962008,1036.4548803314253,1.0,1.0,-10.0
-0.22460705,-563.9370796466415,1.0,1.0,-10.0
-0.23059258,-125857.02348401214,1.0,1.0,-10.0
-0.14303891,-3428.4961605262333,0.9945519140663595,1.0,-2.54601111549583
-0.14919953,94047.97907573705,1.0,1.0,-10.0
-0.24802658,202586.76335815905,1.0,1.0,-10.0
-0.18897384,-293210.70990679384,1.0,1.0,-10.0
-0.14810956,7677.9913331717735,1.0,1.0,-10.0
-0.16911408,-153174.41062520692,1.0,1.0,-10.0
-0.13830835,-73741.25247767738,1.0,1.0,-10.0
-0.12987792,-9964.306266254052,0.9999582522150678,1.0,-3.9341386725788157
-0.21194918,-108752.14561398339,1.0,1.0,-10.0
-0.18813284,-3233.8033772660106,1.0,1.0,-10.0
-0.11157855,229601.55840718222,0.0018480352796614533,0.0031298565919507903,2.902999645114398
-0.3207839,2465.6365997731864,1.0,1.0,-10.0
-0.15261339,-90405.86864631063,1.0,1.0,-10.0
-0.119230926,42178.61364428738,0.9309533385007813,1.0,-1.482928821431794
-0.2181254,293944.29577370174,1.0,1.0,-10.0
-0.12924467,-21435.435330820284,0.9806791251334189,1.0,-2.0679816384472347
-0.14906053,225972.92512905714,1.0,1.0,-10.0
-0.16755784,-52789.220775634116,1.0,1.0,-10.0
-0.17763644,-1951.9516095872796,1.0,1.0,-10.0
-0.21287702,-550.4460277157813,1.0,1.0,-10.0
-0.1448285,100135.6354311642,1.0,1.0,-10.0
-0.29950505,564296.2012178808,1.0,1.0,-10.0
-0.2547929,74550.9507927619,1.0,1.0,-10.0
-0.20045547,-319398.5317692501,1.0,1.0,-10.0
-0.14840727,3516.761992922559,1.0,1.0,-10.0
-0.22807574,-8959.442753958452,1.0,1.0,-10.0
-0.16236314,-25504.01535367845,1.0,1.0,-10.0
-0.14427996,-1350.0050075500765,1.0,1.0,-10.0
-0.21338779,8801.24353397056,1.0,1.0,-10.0
-0.14821894,-112943.950358981,1.0,1.0,-10.0
-0.17501967,46779.18703532319,1.0,1.0,-10.0
-0.08964139,866.9808881972538,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.21186757,239346.04381205636,1.0,1.0,-10.0
-0.2001902,-27014.812995023116,1.0,1.0,-10.0
-0.11534094,-31116.052487125962,0.520102254241227,0.8160381657156021,-0.05041022105724792
-0.14229496,697287.4428533583,1.0,1.0,-10.0
-0.20367327,-8011.731737726707,1.0,1.0,-10.0
-0.18599159,511208.9126311705,1.0,1.0,-10.0
-0.18022901,19522.35033347694,1.0,1.0,-10.0
-0.33369613,720181.5064343627,1.0,1.0,-10.0
-0.18838404,853281.8561670574,1.0,1.0,-10.0
-0.100223035,-246.7074481891576,0.02604087664781986,0.04284105759872562,1.942457391605755
-0.12726443,61138.83785212821,0.9774130567588968,1.0,-2.003031695976575
-0.16249225,-151441.92980559365,1.0,1.0,-10.0
-0.20691603,-235854.81942913865,1.0,1.0,-10.0
-0.14829935,320502.7723694866,1.0,1.0,-10.0
-0.14156377,427.69927453192525,1.0,1.0,-10.0
-0.18545204,-65095.36081245397,1.0,1.0,-10.0
-0.3022069,397379.86838971556,1.0,1.0,-10.0
-0.18616572,-15638.249136678918,1.0,1.0,-10.0
-0.2542325,-7628.317608710821,1.0,1.0,-10.0
-0.15654185,356642.06253320264,1.0,1.0,-10.0
-0.24124333,-349.1399625270792,1.0,1.0,-10.0
-0.20188652,-12373.95066624547,1.0,1.0,-10.0
-0.34414583,-10618.618443253741,1.0,1.0,-10.0
-0.1247773,320.54287187996925,0.6961429221501223,1.0,-0.5133390741835949
-0.20926839,398135.7317377996,1.0,1.0,-10.0
-0.13305607,-26658.479342203813,1.0,1.0,-10.0
-0.27643624,26147.91602731815,1.0,1.0,-10.0
-0.37206113,13065.723540209425,1.0,1.0,-10.0
-0.22348152,9784.678974779357,1.0,1.0,-10.0
-0.16101152,-3736.1074126041667,1.0,1.0,-10.0
-0.17836237,1226537.7620769977,1.0,1.0,-10.0
-0.17681094,64312.326008589596,1.0,1.0,-10.0
-0.30382013,809179.9197187835,1.0,1.0,-10.0
-0.22683509,721.0846577464306,1.0,1.0,-10.0
-0.15587232,-62012.24925163158,1.0,1.0,-10.0
-0.19705217,-13083.20272110152,1.0,1.0,-10.0
-0.2861554,99374.47515521788,1.0,1.0,-10.0
-0.13291767,99297.840554644,1.0,1.0,-10.0
-0.15298653,-2298.0494896129317,1.0,1.0,-10.0
-0.14272688,-829.045484461059,1.0,1.0,-10.0
-0.24974191,-42107.255499028266,1.0,1.0,-10.0
-0.29887292,-2427.01042030213,1.0,1.0,-10.0
-0.2924998,266827.4845247898,1.0,1.0,-10.0
-0.19022785,9328.665817890413,1.0,1.0,-10.0
-0.25952435,3809.168176285583,1.0,1.0,-10.0
-0.36761174,84195.88436858356,1.0,1.0,-10.0
-0.23878372,204351.3698824608,1.0,1.0,-10.0
-0.16419916,128988.88953463726,1.0,1.0,-10.0
-0.08601675,-37633.356258766675,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.15649518,-75.34110534079959,1.0,1.0,-10.0
-0.19735157,-14386.416283784914,1.0,1.0,-10.0
-0.18845102,139264.49228527152,1.0,1.0,-10.0
-0.15703265,40152.19087831312,1.0,1.0,-10.0
-0.35444337,12636.333551332473,1.0,1.0,-10.0
-0.097343065,-655144.8793577367,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.16119897,506072.594677788,1.0,1.0,-10.0
-0.44454792,-143143.64256493188,1.0,1.0,-10.0
-0.121788174,21813.80354477287,0.00036877210023364843,0.0006365592871196247,3.3752285197858014
-0.15523495,-47675.686672298405,1.0,1.0,-10.0
-0.09871181,108737.72852108604,2.7831856621407427e-06,5.01503815650536e-06,4.542224510601437
-0.15882169,5558.337185365963,1.0,1.0,-10.0
-0.2128845,519761.5772396184,1.0,1.0,-10.0
-0.21283358,56919.629523436844,1.0,1.0,-10.0
-0.2558205,-98745.77984603836,1.0,1.0,-10.0
-0.20223479,226222.58084396756,1.0,1.0,-10.0
-0.14421946,-1038136.90015032,1.0,1.0,-10.0
-0.18261501,36972.55381563499,1.0,1.0,-10.0
-0.17584613,-1.352964399176048,1.0,1.0,-10.0
-0.20533226,-4851.069988463928,1.0,1.0,-10.0
-0.11515043,177.27008277318822,0.021676841529583175,0.03580091547496775,2.0202864541294905
-0.17335461,-27.40493208685814,1.0,1.0,-10.0
-0.30343565,2903.318891609486,1.0,1.0,-10.0
-0.13917679,-590.7993126596824,1.0,1.0,-10.0
-0.16886176,34.758593408008586,1.0,1.0,-10.0
-0.1620176,0.40593713214608185,1.0,1.0,-10.0
-0.16716212,-7685.336170796514,1.0,1.0,-10.0
-0.14315495,-121497.50415727157,1.0,1.0,-10.0
-0.1248035,-113947.56046366181,0.9992527146497152,1.0,-3.175735664894755
-0.12671462,-47283.7604713383,0.9697815616733069,1.0,-1.877592908133527
-0.31267554,292437.6456942711,1.0,1.0,-10.0
-0.2965132,4783.578345481475,1.0,1.0,-10.0
-0.20765936,7364.321308344714,1.0,1.0,-10.0
-0.17464574,-90173.30777670696,1.0,1.0,-10.0
-0.17421484,401.1456052652669,1.0,1.0,-10.0
-0.32425892,1510255.3870948497,1.0,1.0,-10.0
-0.16491485,-8817.446910255881,1.0,1.0,-10.0
-0.3093468,-2838.468177770396,1.0,1.0,-10.0
-0.16996896,295570.31756698963,1.0,1.0,-10.0
-0.38040563,153935.2027210234,1.0,1.0,-10.0
-0.15336308,-21792.063456188225,1.0,1.0,-10.0
-0.1256954,-121750.66040160063,0.9836835740557,1.0,-2.136571596356978
-0.26639554,832492.4862316584,1.0,1.0,-10.0
-0.16077013,-118312.27264505485,1.0,1.0,-10.0
-0.18715367,-24513.76891286129,1.0,1.0,-10.0
-0.20906414,-166994.8224447306,1.0,1.0,-10.0
-0.16377611,6800.975365889546,1.0,1.0,-10.0
-0.22511788,-447434.7566721613,1.0,1.0,-10.0
-0.13088255,2432.9126022993073,0.9825730829765057,1.0,-2.110052499998916
-0.2148911,361503.6368034811,1.0,1.0,-10.0
-0.21147971,301.0035738231661,1.0,1.0,-10.0
-0.14460532,-160725.18123230475,1.0,1.0,-10.0
-0.1613772,-140056.80811171312,1.0,1.0,-10.0
-0.14206663,1842.0719386572991,0.9928875690403993,1.0,-2.451534323729759
-0.13800612,6596.37321666647,1.0,1.0,-10.0
-0.14580807,8241.44874993507,1.0,1.0,-10.0
-0.21410404,25497.875223427134,1.0,1.0,-10.0
-0.22935499,26164.668693416486,1.0,1.0,-10.0
-0.18128572,1654.1299516382,1.0,1.0,-10.0
-0.161571,3887.2918799406248,1.0,1.0,-10.0
-0.1420689,-4680.057592581454,1.0,1.0,-10.0
-0.20591627,443249.4878260856,1.0,1.0,-10.0
-0.13542552,6755.292172136189,1.0,1.0,-10.0
-0.17947185,-26165.535424363312,1.0,1.0,-10.0
-0.18398328,-870.7395462832312,1.0,1.0,-10.0
-0.15880595,61678.8922954229,1.0,1.0,-10.0
-0.25527865,-1326722.186370903,1.0,1.0,-10.0
-0.1984716,5079.123985794704,1.0,1.0,-10.0
-0.11535443,9013.199337168991,0.9557501311576243,1.0,-1.7033652442458114
-0.22013299,152185.1409993497,1.0,1.0,-10.0
-0.13157034,-749266.7342168797,1.0,1.0,-10.0
-0.28230137,-7511.565803429902,1.0,1.0,-10.0
-0.47117585,349.1075197119236,1.0,1.0,-10.0
-0.15795338,1432.3107235516811,1.0,1.0,-10.0
-0.19455373,182184.24857634216,1.0,1.0,-10.0
-0.08118594,8370.517781725152,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.23730169,170764.08815879957,1.0,1.0,-10.0
-0.24214879,-380019.72837850504,1.0,1.0,-10.0
-0.18456295,422396.11191526713,1.0,1.0,-10.0
-0.14426602,-5269.673038046256,1.0,1.0,-10.0
-0.13394384,6970.196907531627,0.996717232511505,1.0,-2.7181133092041723
-0.10681992,-184187.79894301854,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.10114191,8174.843199504225,0.10712759932145934,0.17322658162106364,1.2419494901146155
-0.08300899,81077.88482014844,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.3806489,-127321.11965201591,1.0,1.0,-10.0
-0.18336172,15179.071963320906,1.0,1.0,-10.0
-0.24007405,82115.72186213107,1.0,1.0,-10.0
-0.15788315,-1672.6767441731793,1.0,1.0,-10.0
-0.25024903,-533990.714182019,1.0,1.0,-10.0
-0.14556171,-52529.22596270296,1.0,1.0,-10.0
-0.2150017,-6231.258580112071,1.0,1.0,-10.0
-0.15748261,23.970689419567606,1.0,1.0,-10.0
-0.15532939,-41852.51797908092,1.0,1.0,-10.0
-0.15413894,-1887.956120522323,1.0,1.0,-10.0
-0.17058009,-57894.57297685562,1.0,1.0,-10.0
-0.32628462,1426362.87835058,1.0,1.0,-10.0
-0.27420598,-403547.048777566,1.0,1.0,-10.0
-0.14492644,8065.87342473619,1.0,1.0,-10.0
-0.14068916,-3794.260816748278,1.0,1.0,-10.0
-0.3400969,101697.1084325973,1.0,1.0,-10.0
-0.3311242,224227.4597180148,1.0,1.0,-10.0
-0.16626182,-418258.7212284176,1.0,1.0,-10.0
-0.12781684,-101235.92913041486,0.9898316311833688,1.0,-2.3200765316560243
-0.15781242,-722.9998316865588,1.0,1.0,-10.0
-0.25937596,-10051.838725752861,1.0,1.0,-10.0
-0.32448193,85603.39514671832,1.0,1.0,-10.0
-0.17047077,2350.7896114981004,1.0,1.0,-10.0
-0.32325938,14951.228503432216,1.0,1.0,-10.0
-0.3860273,61371.56291858194,1.0,1.0,-10.0
-0.22114728,-4100.324618238609,1.0,1.0,-10.0
-0.17249824,37011.51005268796,1.0,1.0,-10.0
-0.18709187,-3687.6329100351354,1.0,1.0,-10.0
-0.27280578,-29527.086021286912,1.0,1.0,-10.0
-0.16070776,-165569.76951679474,1.0,1.0,-10.0
-0.33011436,7858.250840987636,1.0,1.0,-10.0
-0.1618327,143421.38161436538,1.0,1.0,-10.0
-0.36770916,359861.06421123265,1.0,1.0,-10.0
-0.15011832,36020.52049732874,1.0,1.0,-10.0
-0.26605693,61601.110641853964,1.0,1.0,-10.0
-0.20215039,37804.41194107232,1.0,1.0,-10.0
-0.08284438,-84947.34117338086,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.19523044,-12587.115078079465,1.0,1.0,-10.0
-0.18293977,383914.5801546529,1.0,1.0,-10.0
-0.13274658,3741.1514522287903,1.0,1.0,-10.0
-0.1976693,128148.00864348919,1.0,1.0,-10.0
-0.13608266,-3641.4015863975096,1.0,1.0,-10.0
-0.16626249,74399.32298585819,1.0,1.0,-10.0
-0.34933606,-86944.69618900357,1.0,1.0,-10.0
-0.16943216,134717.3930756265,1.0,1.0,-10.0
-0.14374596,-15096.732346742476,1.0,1.0,-10.0
-0.32028374,-11298.148666829888,1.0,1.0,-10.0
-0.22365828,-52959.43784216183,1.0,1.0,-10.0
-0.17458332,-819889.9194099387,1.0,1.0,-10.0
-0.1922561,0.022594004657901585,1.0,1.0,-10.0
-0.17500088,200102.29299488358,1.0,1.0,-10.0
-0.25298148,54142.29201076517,1.0,1.0,-10.0
-0.09045616,12616.780261963864,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.16885069,-73997.62556341496,1.0,1.0,-10.0
-0.13166934,-284.7794114784251,0.9989187323702583,1.0,-3.0669520752941613
-0.1745528,-70635.27077332455,1.0,1.0,-10.0
-0.35838947,-20746.941883439664,1.0,1.0,-10.0
-0.26671347,-5136.268875057446,1.0,1.0,-10.0
-0.2994716,-63193.66333866755,1.0,1.0,-10.0
-0.18399574,3533.833682416533,1.0,1.0,-10.0
-0.21426316,60821.653375089314,1.0,1.0,-10.0
-0.14417338,293882.10229576984,1.0,1.0,-10.0
-0.12433792,2338.6083544278817,0.7895424581930723,1.0,-0.8048346844607006
-0.28236264,87545.27200082212,1.0,1.0,-10.0
-0.11832694,-3601.1821831728776,0.03240602225713574,0.05322735450052055,1.8465523573822087
-0.21110463,2141.651881803577,1.0,1.0,-10.0
-0.18212692,67591.77086818854,1.0,1.0,-10.0
-0.16969638,119926.6995438296,1.0,1.0,-10.0
-0.16821758,217119.7260410376,1.0,1.0,-10.0
-0.18325254,-0.36290750540431194,1.0,1.0,-10.0
-0.23679167,102234.43819515679,1.0,1.0,-10.0
-0.1659435,257592.24645773796,1.0,1.0,-10.0
-0.2847912,146410.126152887,1.0,1.0,-10.0
-0.21482895,1541.7915094258055,1.0,1.0,-10.0
-0.21173678,4337.032969026883,1.0,1.0,-10.0
-0.16799623,8013.234881473904,1.0,1.0,-10.0
-0.25127316,23621.488308712018,1.0,1.0,-10.0
-0.14233258,292949.0551059742,1.0,1.0,-10.0
-0.18745135,2.7548999314075697,1.0,1.0,-10.0
-0.16662438,-247134.54030708698,1.0,1.0,-10.0
-0.1662104,-21084.212041608225,1.0,1.0,-10.0
-0.14367615,474.4734673442229,1.0,1.0,-10.0
-0.30845815,3270.2447857004104,1.0,1.0,-10.0
-0.24952668,198.91884491590707,1.0,1.0,-10.0
-0.16538627,48471.03968728719,1.0,1.0,-10.0
-0.19032025,-26243.02434614971,1.0,1.0,-10.0
-0.1972472,-103337.4718234022,1.0,1.0,-10.0
-0.22651903,-3653.4307184604036,1.0,1.0,-10.0
-0.112439245,-46218.9842154048,0.08023924263951762,0.1301578324170595,1.4034641160597041
-0.116253994,451.99730566395584,0.00047731634105713743,0.0008205730207743037,3.303566666678343
-0.12441256,144103.63673618794,0.8781757887896064,1.0,-1.165915967591466
-0.15457122,-23088.695952995844,1.0,1.0,-10.0
-0.19306578,56822.6657673482,1.0,1.0,-10.0
-0.19603558,29832.161238123845,1.0,1.0,-10.0
-0.19404353,145938.84808954527,1.0,1.0,-10.0
-0.18926536,49055.248479967886,1.0,1.0,-10.0
-0.12919335,-12369.888418962508,0.9996409690495839,1.0,-3.3825882989327702
-0.24621513,211011.72087576645,1.0,1.0,-10.0
-0.1620876,152836.32304287326,1.0,1.0,-10.0
-0.14147553,15651.457584335294,0.9999916504430135,1.0,-4.304992835677674
-0.37256873,-536755.5001862241,1.0,1.0,-10.0
-0.17977168,6247.530767617159,1.0,1.0,-10.0
-0.21099988,-23216.679298750692,1.0,1.0,-10.0
-0.287288,-796.0004636031751,1.0,1.0,-10.0
-0.20621413,-8196.260215609549,1.0,1.0,-10.0
-0.17831591,-112709.03408945921,1.0,1.0,-10.0
-0.18156874,87597.60945460375,1.0,1.0,-10.0
-0.17088848,-36409.21797252423,1.0,1.0,-10.0
-0.18947718,9443.499377627792,1.0,1.0,-10.0
-0.14747328,512.7152425418703,1.0,1.0,-10.0
-0.31895268,-1334.622349713215,1.0,1.0,-10.0
-0.1765161,-184162.4742098885,1.0,1.0,-10.0
-0.22247894,112987.58019421475,1.0,1.0,-10.0
-0.1988276,32718.170064086582,1.0,1.0,-10.0
-0.18126777,6062.437108544524,1.0,1.0,-10.0
-0.23559465,28145.79770210384,1.0,1.0,-10.0
-0.09518581,233274.09712736346,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.21382359,26764.920882888197,1.0,1.0,-10.0
-0.08732113,-207.1057986586401,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.2505476,-13370.696752946698,1.0,1.0,-10.0
-0.14678362,-48002.97417613041,1.0,1.0,-10.0
-0.110186845,-326664.63219394046,0.0021026967677473312,0.0035569630350829385,2.8623295781641627
-0.2963301,67.03456122424342,1.0,1.0,-10.0
-0.1515167,-2629.5121881145005,1.0,1.0,-10.0
-0.19799757,-151759.92492268956,1.0,1.0,-10.0
-0.15519054,457804.3746681071,1.0,1.0,-10.0
-0.19304848,-48029.102676957125,1.0,1.0,-10.0
-0.31738448,533415.1077428915,1.0,1.0,-10.0
-0.24737532,458.65189320741723,1.0,1.0,-10.0
-0.143973,-11059.477071734898,1.0,1.0,-10.0
-0.22245212,955820.6928558343,1.0,1.0,-10.0
-0.083741516,175835.1633957442,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.115809664,-11156.63711028991,0.002308652506745746,0.003901687891221762,2.832586649272006
-0.11248632,-332401.68627238844,0.9730462384549979,1.0,-1.9275789190327923
-0.20860279,77066.86487158232,1.0,1.0,-10.0
-0.15213296,-7967.504284045853,1.0,1.0,-10.0
-0.17529157,-1707.716622751406,1.0,1.0,-10.0
-0.24115628,136197.08077181262,1.0,1.0,-10.0
-0.17157899,-69071.5953179155,1.0,1.0,-10.0
-0.30502507,58006.43040225683,1.0,1.0,-10.0
-0.33769467,29804.79408149773,1.0,1.0,-10.0
-0.17990631,-2005.4252634503985,1.0,1.0,-10.0
-0.18627575,-7357.449978021592,1.0,1.0,-10.0
-0.19223486,-10997.643120850838,1.0,1.0,-10.0
-0.24781257,-19413.682912940156,1.0,1.0,-10.0
-0.32160684,20177.01279746075,1.0,1.0,-10.0
-0.21074288,-1577.0906766425146,1.0,1.0,-10.0
-0.16405904,-308246.86407707055,1.0,1.0,-10.0
-0.15112552,1359779.885308937,1.0,1.0,-10.0
-0.07186771,-14136.906206725456,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.29890415,-1326722.186370903,1.0,1.0,-10.0
-0.27862802,45437.59760466243,1.0,1.0,-10.0
-0.20246649,-286691.0419524598,1.0,1.0,-10.0
-0.16616186,166431.3781721437,1.0,1.0,-10.0
-0.21938762,12811.043668675391,1.0,1.0,-10.0
-0.12115352,31566.221523877644,0.9959685555683891,1.0,-2.649424905450752
-0.19732705,440003.3113006124,1.0,1.0,-10.0
-0.1222328,-408667.8210227937,0.8416381274170228,1.0,-1.0012132022272187
-0.12519327,-1367.9934294792342,0.9995672146295371,1.0,-3.3309277207133245
-0.1556133,-303203.1550991426,1.0,1.0,-10.0
-0.20507906,488541.27710631414,1.0,1.0,-10.0
-0.111602716,-8863.441993831755,0.013835215926501634,0.02297131738628483,2.201927475192981
-0.20588298,38819.469614234855,1.0,1.0,-10.0
-0.10573457,-555.7516201828606,0.0006623981875894968,0.001135223795854549,3.2105534297635696
-0.16101411,143868.65407384982,1.0,1.0,-10.0
-0.31731746,-73194.71169508572,1.0,1.0,-10.0
-0.34623727,733611.5369106256,1.0,1.0,-10.0
-0.16596611,-22384.41684697624,1.0,1.0,-10.0
-0.10707963,45936.99342460489,1.3915928310703715e-05,2.467304733301675e-05,4.190517810112777
-0.23875593,-247791.7013869108,1.0,1.0,-10.0
-0.153637,15314.733737098404,1.0,1.0,-10.0
-0.1252418,166.16023757438643,1.0,1.0,-10.0
-0.19432186,237021.89088078315,1.0,1.0,-10.0
-0.12503654,394.50968853131616,0.9715781080182188,1.0,-1.9045100890500648
-0.12748033,35356.71491415696,0.9990940730669732,1.0,-3.1194558904600216
-0.15607914,-136142.96811625056,1.0,1.0,-10.0
-0.29664493,-143710.97404123805,1.0,1.0,-10.0
-0.081762545,-117143.72625369317,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.15062895,4354.640037540819,1.0,1.0,-10.0
-0.1657426,-21.614820088505247,1.0,1.0,-10.0
-0.10732175,-152408.21984302648,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.30457792,-2889.9200602504084,1.0,1.0,-10.0
-0.18037665,23014.00502877606,1.0,1.0,-10.0
-0.20409267,-202283.83343164896,1.0,1.0,-10.0
-0.18846525,-13985.311458379863,1.0,1.0,-10.0
-0.14557885,-167503.69530620897,1.0,1.0,-10.0
-0.14058205,93549.84410272744,1.0,1.0,-10.0
-0.20925769,8345.879713505165,1.0,1.0,-10.0
-0.08043726,2596.169583622113,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.19066532,143015.77535438057,1.0,1.0,-10.0
-0.19612871,-36102.748357331664,1.0,1.0,-10.0
-0.20976608,-298355.3805645561,1.0,1.0,-10.0
-0.1767155,-45835.23076637422,1.0,1.0,-10.0
-0.21727681,-54237.717004832586,1.0,1.0,-10.0
-0.27550268,-190036.2254366459,1.0,1.0,-10.0
-0.22039887,-6624.3923245418955,1.0,1.0,-10.0
-0.21518812,5155.655732875529,1.0,1.0,-10.0
-0.13282686,-102996.86253664941,0.999368216854694,1.0,-3.2241286293418803
-0.2875176,783558.8648784339,1.0,1.0,-10.0
-0.17356737,4094.6186336022097,1.0,1.0,-10.0
-0.27369234,-2478.896297832948,1.0,1.0,-10.0
-0.1250548,-55.85769973101887,0.9697091988460912,1.0,-1.8765368300454057
-0.19949755,-24265.574353840708,1.0,1.0,-10.0
-0.20271364,-243947.11740976412,1.0,1.0,-10.0
-0.26277718,130499.09504620219,1.0,1.0,-10.0
-0.24815537,158882.27452623268,1.0,1.0,-10.0
-0.09734661,363639.6644951407,6.957964155351857e-06,1.2385417493276801e-05,4.345183501570331
-0.22119777,145621.21608043564,1.0,1.0,-10.0
-0.307846,28728.136834032342,1.0,1.0,-10.0
-0.25505236,253761.65224868417,1.0,1.0,-10.0
-0.15160088,-625025.2861445373,1.0,1.0,-10.0
-0.21009336,244674.5041443813,1.0,1.0,-10.0
-0.20559962,-27623.34230989611,1.0,1.0,-10.0
-0.16203147,73507.18139583943,1.0,1.0,-10.0
-0.10938682,347642.7580188615,0.016658757780743418,0.027595627803693453,2.1282360706340944
-0.16008079,-32699.931771601263,1.0,1.0,-10.0
-0.14955889,58615.71866311015,1.0,1.0,-10.0
-0.12819421,30351.647446812512,0.9874492242565763,1.0,-2.2398363126984884
-0.16611677,-202624.89828434776,1.0,1.0,-10.0
-0.19569586,-661588.1929932038,1.0,1.0,-10.0
-0.28892225,-580.9218568889065,1.0,1.0,-10.0
-0.18760341,-366262.4211996185,1.0,1.0,-10.0
-0.2820891,-41821.77916821294,1.0,1.0,-10.0
-0.12588373,148195.1042162695,0.4363506312960878,0.6862805070023391,0.16022826777637098
